clase,ejecucion,tiempo_ms,memoria_kb
SumaNumeros,69,60,58584
SumaNumeros,70,70,58092
SumaNumeros,71,70,58592
SumaNumeros,72,80,58616
SumaNumeros,73,60,57720
SumaNumeros,74,60,57720
SumaNumeros,75,70,58720
SumaNumeros,76,70,58616
SumaNumeros,77,70,57600
SumaNumeros,78,70,59768
SumaNumeros,79,60,57844
SumaNumeros,80,80,58872
SumaNumeros,81,60,57988
SumaNumeros,82,70,58220
SumaNumeros,83,60,58840
SumaNumeros,84,70,59128
SumaNumeros,85,60,57848
SumaNumeros,86,80,58488
SumaNumeros,87,70,57968
SumaNumeros,88,80,57560
SumaNumeros,89,60,57720
SumaNumeros,90,70,58232
SumaNumeros,91,60,59256
SumaNumeros,92,70,57580
SumaNumeros,93,60,58732
SumaNumeros,94,70,58344
SumaNumeros,95,60,59136
SumaNumeros,96,80,58480
SumaNumeros,97,60,58584
SumaNumeros,98,70,58732
SumaNumeros,99,60,58072
SumaNumeros,100,80,58072
InteresSimple,1,60,56664
InteresSimple,2,70,53888
InteresSimple,3,50,55416
InteresSimple,4,70,56696
InteresSimple,5,60,56440
InteresSimple,6,70,57172
InteresSimple,7,50,55040
InteresSimple,8,70,53624
InteresSimple,9,50,55148
InteresSimple,10,70,55384
InteresSimple,11,60,56280
InteresSimple,12,70,53368
InteresSimple,13,70,56536
InteresSimple,14,70,56568
InteresSimple,15,60,55032
InteresSimple,16,70,40536
InteresSimple,17,60,55980
InteresSimple,18,70,53744
InteresSimple,19,60,56432
InteresSimple,20,70,55920
InteresSimple,21,60,55416
InteresSimple,22,70,55288
InteresSimple,23,60,56408
InteresSimple,24,70,56568
InteresSimple,25,50,54904
InteresSimple,26,70,56320
InteresSimple,27,60,56304
InteresSimple,28,70,56644
InteresSimple,29,60,56664
InteresSimple,30,50,53592
InteresSimple,31,70,56056
InteresSimple,32,70,56560
InteresSimple,33,60,57048
InteresSimple,34,70,57204
InteresSimple,35,60,56552
InteresSimple,36,70,56440
InteresSimple,37,70,56920
InteresSimple,38,60,56184
InteresSimple,39,70,56824
InteresSimple,40,50,53592
InteresSimple,41,70,56568
InteresSimple,42,60,56564
InteresSimple,43,70,56824
InteresSimple,44,50,56688
InteresSimple,45,70,56956
InteresSimple,46,50,55364
InteresSimple,47,70,53880
InteresSimple,48,50,56700
InteresSimple,49,70,56024
InteresSimple,50,60,56560
InteresSimple,51,70,56312
InteresSimple,52,50,56312
InteresSimple,53,70,55296
InteresSimple,54,60,55548
InteresSimple,55,70,57304
InteresSimple,56,50,53876
InteresSimple,57,80,56568
InteresSimple,58,50,55020
InteresSimple,59,70,56576
InteresSimple,60,50,53720
InteresSimple,61,70,56436
InteresSimple,62,50,54136
InteresSimple,63,70,55280
InteresSimple,64,50,56932
InteresSimple,65,70,56408
InteresSimple,66,60,56044
InteresSimple,67,70,55532
InteresSimple,68,50,55288
InteresSimple,69,50,53884
InteresSimple,70,70,55040
InteresSimple,71,60,57072
InteresSimple,72,70,55384
InteresSimple,73,50,55024
InteresSimple,74,70,56684
InteresSimple,75,50,53368
InteresSimple,76,70,55300
InteresSimple,77,60,56308
InteresSimple,78,70,56192
InteresSimple,79,50,55384
InteresSimple,80,60,56536
InteresSimple,81,80,55404
InteresSimple,82,60,56916
InteresSimple,83,70,55520
InteresSimple,84,60,56664
InteresSimple,85,70,56440
InteresSimple,86,60,56956
InteresSimple,87,70,55256
InteresSimple,88,60,56696
InteresSimple,89,70,55416
InteresSimple,90,50,56428
InteresSimple,91,70,55248
InteresSimple,92,60,56440
InteresSimple,93,60,55284
InteresSimple,94,50,53748
InteresSimple,95,60,56572
InteresSimple,96,70,56696
InteresSimple,97,50,55512
InteresSimple,98,70,56172
InteresSimple,99,50,53592
InteresSimple,100,70,56536
SumaPrimeroN,1,60,55168
SumaPrimeroN,2,70,56180
SumaPrimeroN,3,60,56824
SumaPrimeroN,4,70,56920
SumaPrimeroN,5,60,56176
SumaPrimeroN,6,50,55920
SumaPrimeroN,7,60,55672
SumaPrimeroN,8,60,56304
SumaPrimeroN,9,60,56304
SumaPrimeroN,10,60,56324
SumaPrimeroN,11,60,56188
SumaPrimeroN,12,70,56060
SumaPrimeroN,13,70,56152
SumaPrimeroN,14,50,56408
SumaPrimeroN,15,70,56536
SumaPrimeroN,16,60,57208
SumaPrimeroN,17,70,54000
SumaPrimeroN,18,70,56920
SumaPrimeroN,19,70,57204
SumaPrimeroN,20,60,57176
SumaPrimeroN,21,70,56176
SumaPrimeroN,22,70,56184
SumaPrimeroN,23,70,55256
SumaPrimeroN,24,60,57340
SumaPrimeroN,25,70,57208
SumaPrimeroN,26,50,55936
SumaPrimeroN,27,70,54764
SumaPrimeroN,28,60,56792
SumaPrimeroN,29,70,55896
SumaPrimeroN,30,60,55896
SumaPrimeroN,31,80,57816
SumaPrimeroN,32,50,55672
SumaPrimeroN,33,70,56052
SumaPrimeroN,34,50,56280
SumaPrimeroN,35,70,56952
SumaPrimeroN,36,70,58104
SumaPrimeroN,37,70,57048
SumaPrimeroN,38,50,56024
SumaPrimeroN,39,70,56824
SumaPrimeroN,40,60,55000
SumaPrimeroN,41,70,56824
SumaPrimeroN,42,60,57304
SumaPrimeroN,43,60,56696
SumaPrimeroN,44,60,54136
SumaPrimeroN,45,60,57068
SumaPrimeroN,46,50,55796
SumaPrimeroN,47,60,57080
SumaPrimeroN,48,60,55672
SumaPrimeroN,49,70,58096
SumaPrimeroN,50,60,56804
SumaPrimeroN,51,60,54776
SumaPrimeroN,52,70,55812
SumaPrimeroN,53,70,57848
SumaPrimeroN,54,70,56804
SumaPrimeroN,55,60,55672
SumaPrimeroN,56,80,57560
SumaPrimeroN,57,70,56920
SumaPrimeroN,58,80,57468
SumaPrimeroN,59,70,56152
SumaPrimeroN,60,70,55932
SumaPrimeroN,61,60,56056
SumaPrimeroN,62,70,54000
SumaPrimeroN,63,70,56940
SumaPrimeroN,64,70,56056
SumaPrimeroN,65,60,57048
SumaPrimeroN,66,70,54104
SumaPrimeroN,67,60,56948
SumaPrimeroN,68,70,56792
SumaPrimeroN,69,50,56056
SumaPrimeroN,70,70,55916
SumaPrimeroN,71,50,56176
SumaPrimeroN,72,80,58000
SumaPrimeroN,73,60,57200
SumaPrimeroN,74,70,57336
SumaPrimeroN,75,50,56056
SumaPrimeroN,76,80,56944
SumaPrimeroN,77,60,56920
SumaPrimeroN,78,70,57080
SumaPrimeroN,79,60,57444
SumaPrimeroN,80,70,57076
SumaPrimeroN,81,60,57080
SumaPrimeroN,82,70,57452
SumaPrimeroN,83,60,56940
SumaPrimeroN,84,70,56944
SumaPrimeroN,85,70,57980
SumaPrimeroN,86,70,55896
SumaPrimeroN,87,70,56280
SumaPrimeroN,88,70,56056
SumaPrimeroN,89,60,57324
SumaPrimeroN,90,70,56952
SumaPrimeroN,91,60,57048
SumaPrimeroN,92,70,56152
SumaPrimeroN,93,50,55788
SumaPrimeroN,94,70,56056
SumaPrimeroN,95,50,55900
SumaPrimeroN,96,70,56944
SumaPrimeroN,97,60,56184
SumaPrimeroN,98,70,56304
SumaPrimeroN,99,50,56180
SumaPrimeroN,100,70,55928
DivisionNumeros,1,60,58608
DivisionNumeros,2,70,58200
DivisionNumeros,3,60,58092
DivisionNumeros,4,70,57968
DivisionNumeros,5,60,58232
DivisionNumeros,6,60,58352
DivisionNumeros,7,60,58200
DivisionNumeros,8,60,58232
DivisionNumeros,9,60,59116
DivisionNumeros,10,60,57852
DivisionNumeros,11,60,58232
DivisionNumeros,12,60,58104
DivisionNumeros,13,60,58200
DivisionNumeros,14,80,58712
DivisionNumeros,15,60,57944
DivisionNumeros,16,60,58744
DivisionNumeros,17,80,58252
DivisionNumeros,18,60,58104
DivisionNumeros,19,70,58100
DivisionNumeros,20,60,57976
DivisionNumeros,21,80,58108
DivisionNumeros,22,60,58744
DivisionNumeros,23,80,58488
DivisionNumeros,24,60,58480
DivisionNumeros,25,70,58492
DivisionNumeros,26,70,58224
DivisionNumeros,27,70,59224
DivisionNumeros,28,60,57968
DivisionNumeros,29,70,57848
DivisionNumeros,30,60,58968
DivisionNumeros,31,80,58104
DivisionNumeros,32,70,57720
DivisionNumeros,33,70,57848
DivisionNumeros,34,60,58480
DivisionNumeros,35,70,58488
DivisionNumeros,36,60,58744
DivisionNumeros,37,70,59384
DivisionNumeros,38,60,57592
DivisionNumeros,39,70,59252
DivisionNumeros,40,70,57976
DivisionNumeros,41,70,59124
DivisionNumeros,42,60,58360
DivisionNumeros,43,70,58496
DivisionNumeros,44,60,59128
DivisionNumeros,45,70,59128
DivisionNumeros,46,70,57592
DivisionNumeros,47,70,58220
DivisionNumeros,48,60,57976
DivisionNumeros,49,70,57720
DivisionNumeros,50,60,58360
DivisionNumeros,51,70,58848
DivisionNumeros,52,60,58488
DivisionNumeros,53,70,58104
DivisionNumeros,54,60,58872
DivisionNumeros,55,70,58072
DivisionNumeros,56,60,58232
DivisionNumeros,57,70,57336
DivisionNumeros,58,60,58372
DivisionNumeros,59,70,59124
DivisionNumeros,60,60,59884
DivisionNumeros,61,70,58104
DivisionNumeros,62,60,59248
DivisionNumeros,63,70,58220
DivisionNumeros,64,60,59396
DivisionNumeros,65,60,57984
DivisionNumeros,66,60,58216
DivisionNumeros,67,70,59012
DivisionNumeros,68,60,59384
DivisionNumeros,69,70,58608
DivisionNumeros,70,60,59000
DivisionNumeros,71,70,58608
DivisionNumeros,72,60,58712
DivisionNumeros,73,70,57848
DivisionNumeros,74,60,58968
DivisionNumeros,75,70,57720
DivisionNumeros,76,60,57592
DivisionNumeros,77,70,59260
DivisionNumeros,78,60,58584
DivisionNumeros,79,70,57944
DivisionNumeros,80,60,57816
DivisionNumeros,81,70,59640
DivisionNumeros,82,60,59096
DivisionNumeros,83,80,58480
DivisionNumeros,84,60,59120
DivisionNumeros,85,70,58616
DivisionNumeros,86,70,57580
DivisionNumeros,87,70,58712
DivisionNumeros,88,60,59216
DivisionNumeros,89,70,59244
DivisionNumeros,90,60,58988
DivisionNumeros,91,70,58968
DivisionNumeros,92,60,57208
DivisionNumeros,93,80,58104
DivisionNumeros,94,60,58112
DivisionNumeros,95,70,57976
DivisionNumeros,96,60,58712
DivisionNumeros,97,70,57720
DivisionNumeros,98,60,58840
DivisionNumeros,99,70,58744
DivisionNumeros,100,70,57712
VolumenEsfera,1,70,55164
VolumenEsfera,2,50,54012
VolumenEsfera,3,70,53764
VolumenEsfera,4,60,53612
VolumenEsfera,5,70,53496
VolumenEsfera,6,50,57196
VolumenEsfera,7,70,56948
VolumenEsfera,8,60,53496
VolumenEsfera,9,70,56812
VolumenEsfera,10,50,55536
VolumenEsfera,11,70,55032
VolumenEsfera,12,50,55000
VolumenEsfera,13,70,55012
VolumenEsfera,14,60,53356
VolumenEsfera,15,70,55416
VolumenEsfera,16,50,53380
VolumenEsfera,17,70,53752
VolumenEsfera,18,60,53880
VolumenEsfera,19,70,53344
VolumenEsfera,20,60,56272
VolumenEsfera,21,70,56280
VolumenEsfera,22,50,53504
VolumenEsfera,23,70,56660
VolumenEsfera,24,60,56304
VolumenEsfera,25,70,53740
VolumenEsfera,26,50,55020
VolumenEsfera,27,60,55160
VolumenEsfera,28,60,56940
VolumenEsfera,29,60,56440
VolumenEsfera,30,50,54136
VolumenEsfera,31,60,56952
VolumenEsfera,32,60,56316
VolumenEsfera,33,50,53848
VolumenEsfera,34,260,56280
VolumenEsfera,35,70,56792
VolumenEsfera,36,80,56688
VolumenEsfera,37,50,55416
VolumenEsfera,38,50,53344
VolumenEsfera,39,70,56556
VolumenEsfera,40,60,53736
VolumenEsfera,41,70,56784
VolumenEsfera,42,60,56536
VolumenEsfera,43,70,55000
VolumenEsfera,44,50,56184
VolumenEsfera,45,60,55384
VolumenEsfera,46,50,53464
VolumenEsfera,47,70,56672
VolumenEsfera,48,60,56316
VolumenEsfera,49,70,56280
VolumenEsfera,50,50,53464
VolumenEsfera,51,70,56580
VolumenEsfera,52,60,56792
VolumenEsfera,53,70,56688
VolumenEsfera,54,50,55276
VolumenEsfera,55,70,56300
VolumenEsfera,56,50,56296
VolumenEsfera,57,70,57336
VolumenEsfera,58,50,55416
VolumenEsfera,59,70,56664
VolumenEsfera,60,60,53592
VolumenEsfera,61,80,56664
VolumenEsfera,62,70,56440
VolumenEsfera,63,70,56824
VolumenEsfera,64,50,53996
VolumenEsfera,65,70,56684
VolumenEsfera,66,50,53368
VolumenEsfera,67,70,53752
VolumenEsfera,68,50,55032
VolumenEsfera,69,70,55652
VolumenEsfera,70,50,55000
VolumenEsfera,71,70,53616
VolumenEsfera,72,60,56568
VolumenEsfera,73,70,54776
VolumenEsfera,74,60,53484
VolumenEsfera,75,70,53752
VolumenEsfera,76,60,53496
VolumenEsfera,77,50,56280
VolumenEsfera,78,70,56696
VolumenEsfera,79,50,55288
VolumenEsfera,80,70,55384
VolumenEsfera,81,50,55408
VolumenEsfera,82,70,55256
VolumenEsfera,83,60,53592
VolumenEsfera,84,70,56496
VolumenEsfera,85,60,56824
VolumenEsfera,86,70,55036
VolumenEsfera,87,60,53608
VolumenEsfera,88,70,55300
VolumenEsfera,89,60,56920
VolumenEsfera,90,70,53624
VolumenEsfera,91,50,53752
VolumenEsfera,92,70,56536
VolumenEsfera,93,50,53500
VolumenEsfera,94,70,56560
VolumenEsfera,95,50,55308
VolumenEsfera,96,70,54256
VolumenEsfera,97,60,53500
VolumenEsfera,98,70,54204
VolumenEsfera,99,50,53756
VolumenEsfera,100,70,53624
SerieFibonacci,1,60,58092
SerieFibonacci,2,70,57720
SerieFibonacci,3,60,57976
SerieFibonacci,4,70,57452
SerieFibonacci,5,60,58096
SerieFibonacci,6,80,58104
SerieFibonacci,7,60,58328
SerieFibonacci,8,80,57972
SerieFibonacci,9,60,58616
SerieFibonacci,10,70,58992
SerieFibonacci,11,60,58744
SerieFibonacci,12,70,57836
SerieFibonacci,13,60,57708
SerieFibonacci,14,70,58616
SerieFibonacci,15,60,57816
SerieFibonacci,16,70,58328
SerieFibonacci,17,60,57816
SerieFibonacci,18,70,57972
SerieFibonacci,19,70,57816
SerieFibonacci,20,70,57560
SerieFibonacci,21,60,57852
SerieFibonacci,22,70,58872
SerieFibonacci,23,60,58488
SerieFibonacci,24,70,58488
SerieFibonacci,25,60,58872
SerieFibonacci,26,70,58096
SerieFibonacci,27,60,58072
SerieFibonacci,28,70,57720
SerieFibonacci,29,70,57972
SerieFibonacci,30,70,58104
SerieFibonacci,31,60,58456
SerieFibonacci,32,70,58616
SerieFibonacci,33,60,58744
SerieFibonacci,34,80,58200
SerieFibonacci,35,70,57976
SerieFibonacci,36,80,57964
SerieFibonacci,37,60,58104
SerieFibonacci,38,80,57980
SerieFibonacci,39,60,57976
SerieFibonacci,40,90,59128
SerieFibonacci,41,60,57852
SerieFibonacci,42,70,57940
SerieFibonacci,43,70,58104
SerieFibonacci,44,70,57848
SerieFibonacci,45,70,58072
SerieFibonacci,46,80,58232
SerieFibonacci,47,60,58096
SerieFibonacci,48,80,58080
SerieFibonacci,49,60,57724
SerieFibonacci,50,70,58488
SerieFibonacci,51,60,58608
SerieFibonacci,52,80,58224
SerieFibonacci,53,60,58488
SerieFibonacci,54,70,58872
SerieFibonacci,55,60,57840
SerieFibonacci,56,70,57848
SerieFibonacci,57,60,58488
SerieFibonacci,58,70,57464
SerieFibonacci,59,60,58840
SerieFibonacci,60,70,58872
SerieFibonacci,61,60,58048
SerieFibonacci,62,70,58232
SerieFibonacci,63,60,59252
SerieFibonacci,64,70,57728
SerieFibonacci,65,70,57840
SerieFibonacci,66,70,58616
SerieFibonacci,67,60,58864
SerieFibonacci,68,80,58360
SerieFibonacci,69,60,57560
SerieFibonacci,70,70,57840
SerieFibonacci,71,70,57844
SerieFibonacci,72,70,58360
SerieFibonacci,73,60,58112
SerieFibonacci,74,70,57588
SerieFibonacci,75,60,58872
SerieFibonacci,76,70,58108
SerieFibonacci,77,60,57944
SerieFibonacci,78,70,57428
SerieFibonacci,79,60,58616
SerieFibonacci,80,80,57976
SerieFibonacci,81,60,58872
SerieFibonacci,82,70,57940
SerieFibonacci,83,60,58096
SerieFibonacci,84,70,59640
SerieFibonacci,85,70,59248
SerieFibonacci,86,70,57836
SerieFibonacci,87,70,57824
SerieFibonacci,88,70,57836
SerieFibonacci,89,70,57304
SerieFibonacci,90,70,58712
SerieFibonacci,91,70,58224
SerieFibonacci,92,70,58872
SerieFibonacci,93,60,58872
SerieFibonacci,94,80,57348
SerieFibonacci,95,60,57848
SerieFibonacci,96,70,58496
SerieFibonacci,97,60,59004
SerieFibonacci,98,70,58616
SerieFibonacci,99,60,57720
SerieFibonacci,100,70,58872
VelocidadFinal,1,60,55532
VelocidadFinal,2,70,55416
VelocidadFinal,3,60,56408
VelocidadFinal,4,70,55536
VelocidadFinal,5,60,53720
VelocidadFinal,6,60,56568
VelocidadFinal,7,60,55640
VelocidadFinal,8,70,55664
VelocidadFinal,9,60,56708
VelocidadFinal,10,70,53496
VelocidadFinal,11,60,56664
VelocidadFinal,12,70,56312
VelocidadFinal,13,70,53752
VelocidadFinal,14,50,55672
VelocidadFinal,15,70,56824
VelocidadFinal,16,60,53336
VelocidadFinal,17,70,56316
VelocidadFinal,18,60,56452
VelocidadFinal,19,70,55640
VelocidadFinal,20,60,56576
VelocidadFinal,21,70,56944
VelocidadFinal,22,60,56824
VelocidadFinal,23,70,56176
VelocidadFinal,24,50,55532
VelocidadFinal,25,70,56556
VelocidadFinal,26,60,56696
VelocidadFinal,27,70,53880
VelocidadFinal,28,50,55536
VelocidadFinal,29,50,55288
VelocidadFinal,30,70,53752
VelocidadFinal,31,60,56412
VelocidadFinal,32,70,53496
VelocidadFinal,33,60,55416
VelocidadFinal,34,70,56288
VelocidadFinal,35,60,56696
VelocidadFinal,36,70,53884
VelocidadFinal,37,50,55404
VelocidadFinal,38,70,56428
VelocidadFinal,39,60,56824
VelocidadFinal,40,70,53756
VelocidadFinal,41,50,55416
VelocidadFinal,42,70,57080
VelocidadFinal,43,60,53848
VelocidadFinal,44,70,55408
VelocidadFinal,45,60,53496
VelocidadFinal,46,70,57200
VelocidadFinal,47,50,56436
VelocidadFinal,48,70,56568
VelocidadFinal,49,70,56440
VelocidadFinal,50,70,55384
VelocidadFinal,51,60,53616
VelocidadFinal,52,70,56696
VelocidadFinal,53,60,56664
VelocidadFinal,54,70,53996
VelocidadFinal,55,60,56820
VelocidadFinal,56,70,53620
VelocidadFinal,57,60,57084
VelocidadFinal,58,70,55284
VelocidadFinal,59,50,53612
VelocidadFinal,60,70,56568
VelocidadFinal,61,60,53720
VelocidadFinal,62,60,55128
VelocidadFinal,63,60,57068
VelocidadFinal,64,70,56556
VelocidadFinal,65,50,55512
VelocidadFinal,66,70,56536
VelocidadFinal,67,50,54872
VelocidadFinal,68,70,56664
VelocidadFinal,69,50,55408
VelocidadFinal,70,50,55800
VelocidadFinal,71,70,56568
VelocidadFinal,72,70,56560
VelocidadFinal,73,70,53996
VelocidadFinal,74,60,53740
VelocidadFinal,75,70,54008
VelocidadFinal,76,50,55408
VelocidadFinal,77,70,53464
VelocidadFinal,78,50,55172
VelocidadFinal,79,70,56560
VelocidadFinal,80,60,53624
VelocidadFinal,81,70,56920
VelocidadFinal,82,60,56568
VelocidadFinal,83,70,56576
VelocidadFinal,84,70,56940
VelocidadFinal,85,60,53624
VelocidadFinal,86,50,55288
VelocidadFinal,87,70,55672
VelocidadFinal,88,50,55664
VelocidadFinal,89,70,56832
VelocidadFinal,90,50,55256
VelocidadFinal,91,70,56792
VelocidadFinal,92,50,55000
VelocidadFinal,93,70,55416
VelocidadFinal,94,60,56440
VelocidadFinal,95,70,53612
VelocidadFinal,96,50,55020
VelocidadFinal,97,70,56924
VelocidadFinal,98,60,56696
VelocidadFinal,99,70,53464
VelocidadFinal,100,60,56540
FuncionSeno,1,70,57688
FuncionSeno,2,60,56688
FuncionSeno,3,70,58232
FuncionSeno,4,60,57720
FuncionSeno,5,70,57816
FuncionSeno,6,60,57464
FuncionSeno,7,70,58232
FuncionSeno,8,60,58104
FuncionSeno,9,70,57976
FuncionSeno,10,60,56312
FuncionSeno,11,70,57988
FuncionSeno,12,60,58096
FuncionSeno,13,70,57696
FuncionSeno,14,60,57432
FuncionSeno,15,80,57944
FuncionSeno,16,70,57464
FuncionSeno,17,70,57472
FuncionSeno,18,60,58616
FuncionSeno,19,70,58360
FuncionSeno,20,60,57432
FuncionSeno,21,70,58744
FuncionSeno,22,60,56696
FuncionSeno,23,70,57716
FuncionSeno,24,70,57980
FuncionSeno,25,70,57560
FuncionSeno,26,60,57456
FuncionSeno,27,70,57464
FuncionSeno,28,60,55660
FuncionSeno,29,80,57336
FuncionSeno,30,60,58608
FuncionSeno,31,60,57852
FuncionSeno,32,60,58096
FuncionSeno,33,70,58732
FuncionSeno,34,60,57560
FuncionSeno,35,70,58872
FuncionSeno,36,60,58092
FuncionSeno,37,70,58736
FuncionSeno,38,60,57976
FuncionSeno,39,70,58472
FuncionSeno,40,60,58864
FuncionSeno,41,70,58744
FuncionSeno,42,60,58864
FuncionSeno,43,70,59128
FuncionSeno,44,60,57720
FuncionSeno,45,70,58372
FuncionSeno,46,60,57720
FuncionSeno,47,70,58732
FuncionSeno,48,60,57560
FuncionSeno,49,70,57816
FuncionSeno,50,60,57336
FuncionSeno,51,70,58612
FuncionSeno,52,60,58616
FuncionSeno,53,70,57576
FuncionSeno,54,60,57584
FuncionSeno,55,70,57720
FuncionSeno,56,60,57584
FuncionSeno,57,70,57944
FuncionSeno,58,60,57336
FuncionSeno,59,70,58608
FuncionSeno,60,60,57976
FuncionSeno,61,70,58496
FuncionSeno,62,60,57304
FuncionSeno,63,70,58624
FuncionSeno,64,60,58876
FuncionSeno,65,70,57588
FuncionSeno,66,60,57452
FuncionSeno,67,70,57464
FuncionSeno,68,60,57848
FuncionSeno,69,80,58352
FuncionSeno,70,60,57716
FuncionSeno,71,70,58476
FuncionSeno,72,60,58744
FuncionSeno,73,70,58104
FuncionSeno,74,70,57592
FuncionSeno,75,70,58724
FuncionSeno,76,60,57080
FuncionSeno,77,70,57848
FuncionSeno,78,60,57964
FuncionSeno,79,70,58712
FuncionSeno,80,60,57944
FuncionSeno,81,70,58612
FuncionSeno,82,60,57708
FuncionSeno,83,70,57860
FuncionSeno,84,60,57336
FuncionSeno,85,70,58988
FuncionSeno,86,60,58488
FuncionSeno,87,70,57592
FuncionSeno,88,60,57176
FuncionSeno,89,70,58584
FuncionSeno,90,60,58968
FuncionSeno,91,90,58180
FuncionSeno,92,60,58876
FuncionSeno,93,70,58232
FuncionSeno,94,50,57580
FuncionSeno,95,70,57432
FuncionSeno,96,60,57816
FuncionSeno,97,70,58884
FuncionSeno,98,60,58732
FuncionSeno,99,70,58220
FuncionSeno,100,60,58620
MediaArmonica,1,70,56556
MediaArmonica,2,60,53464
MediaArmonica,3,70,55416
MediaArmonica,4,50,53740
MediaArmonica,5,70,56684
MediaArmonica,6,50,55296
MediaArmonica,7,70,53112
MediaArmonica,8,60,55288
MediaArmonica,9,70,55288
MediaArmonica,10,60,53592
MediaArmonica,11,70,53604
MediaArmonica,12,50,55148
MediaArmonica,13,70,53624
MediaArmonica,14,60,55256
MediaArmonica,15,70,53720
MediaArmonica,16,60,55428
MediaArmonica,17,70,55160
MediaArmonica,18,50,53496
MediaArmonica,19,70,56404
MediaArmonica,20,60,56180
MediaArmonica,21,80,56536
MediaArmonica,22,50,55004
MediaArmonica,23,70,54004
MediaArmonica,24,70,56696
MediaArmonica,25,70,54656
MediaArmonica,26,60,56056
MediaArmonica,27,60,53748
MediaArmonica,28,50,56180
MediaArmonica,29,70,55128
MediaArmonica,30,60,56440
MediaArmonica,31,70,54648
MediaArmonica,32,50,53624
MediaArmonica,33,60,56688
MediaArmonica,34,70,55788
MediaArmonica,35,60,56304
MediaArmonica,36,60,56560
MediaArmonica,37,60,56312
MediaArmonica,38,60,56184
MediaArmonica,39,50,55152
MediaArmonica,40,70,56684
MediaArmonica,41,60,56696
MediaArmonica,42,70,56700
MediaArmonica,43,50,55288
MediaArmonica,44,70,56568
MediaArmonica,45,60,56440
MediaArmonica,46,70,56452
MediaArmonica,47,60,56568
MediaArmonica,48,70,53748
MediaArmonica,49,60,55416
MediaArmonica,50,70,53592
MediaArmonica,51,60,56564
MediaArmonica,52,70,56828
MediaArmonica,53,50,40580
MediaArmonica,54,70,56428
MediaArmonica,55,50,53752
MediaArmonica,56,60,55256
MediaArmonica,57,70,53616
MediaArmonica,58,70,56824
MediaArmonica,59,70,56964
MediaArmonica,60,60,57336
MediaArmonica,61,70,56184
MediaArmonica,62,60,57080
MediaArmonica,63,70,55276
